City,Body_Type,Ownerno,Company,Model,Modelyear,Variantname,Price,Registration_Year,Insurance_Validity,Fuel_Type,Seats,Kms_Driven,Transmission,Year_Of_Manufacture,Engine,Mileage,Age_Old_In_Year
hyderabad,Hatchback,1,Maruti,Swift,2017,VDI,13.270783382522602,2017,Third Party,Diesel,5,80000,Manual,2017,1248,28.4,7
hyderabad,Hatchback,1,Honda,Brio,2017,1.2 VX,13.296316684527769,2017,Third Party,Petrol,5,41000,Automatic,2017,1198,16.5,7
hyderabad,SUV,1,Hyundai,Creta,2017,CRDi,13.9108207377686,2017,Third Party,Diesel,5,73000,Automatic,2017,1582,17.01,7
hyderabad,Sedan,1,Maruti,Swift Dzire,2022,VXI,13.554145793829866,2022,Third Party,Petrol,5,40000,Manual,2022,1197,22.41,2
hyderabad,Hatchback,1,Maruti,Swift,2018,ZXI,13.45166712454693,2018,Comprehensive,Petrol,5,27000,Manual,2018,1197,22.0,6
hyderabad,Hatchback,3,Tata,Tiago,2018,1.2 Revotron,13.114331205707064,2019,Comprehensive,Petrol,5,57380,Manual,2018,1199,23.84,5
hyderabad,Sedan,1,Hyundai,Elantra,2018,1.6 SX,14.047415614947056,2018,Third Party,Diesel,5,81334,Automatic,2018,1582,18.23,6
hyderabad,Sedan,1,Maruti,Swift Dzire,2022,CNG,13.681979165339753,2022,Third Party,CNG,5,70000,Manual,2022,1197,31.12,2
hyderabad,SUV,1,Tata,Nexon,2021,XM,13.74078593418155,2021,Third Party,Diesel,5,32483,Manual,2021,1497,23.22,3
hyderabad,SUV,2,Maruti,Vitara Brezza,2016,zdi,13.597353304379237,2016,Third Party,Diesel,5,71220,Manual,2016,1248,24.3,8
hyderabad,SUV,1,Kia,Sonet,2021,HTX,13.9108207377686,2021,Not Available,Petrol,5,17459,Manual,2021,998,18.2,3
hyderabad,SUV,1,Maruti,Brezza,2023,ZXI,14.058456736574664,2023,Comprehensive,Petrol,5,6517,Manual,2023,1462,17.38,1
hyderabad,SUV,1,Hyundai,Creta,2018,1.4 E,13.764217263576723,2018,Comprehensive,Diesel,5,70427,Manual,2018,1396,22.1,6
hyderabad,Hatchback,1,Maruti,Alto K10,2018,VXI,12.89921982609012,2018,Comprehensive,Petrol,5,52306,Automatic,2018,998,23.95,6
hyderabad,Sedan,1,Volkswagen,Vento,2015,1.5 TDI,13.217673557208654,2015,Comprehensive,Diesel,5,111670,Automatic,2015,1498,21.21,9
hyderabad,Hatchback,1,Maruti,Wagon R,2019,VXI,13.071070083016778,2019,Third Party,Petrol,5,40000,Manual,2019,998,21.79,5
hyderabad,Hatchback,1,Hyundai,i20 Active,2017,1.4 SX,13.487006490992238,2017,Third Party,Diesel,5,67000,Manual,2017,1396,21.19,7
hyderabad,Sedan,1,BMW,5 Series,2018,520d Luxury,15.21422743908272,2018,Third Party,Diesel,5,77000,Automatic,2018,1995,20.37,6
hyderabad,SUV,1,BMW,X5,2016,xDrive,15.170056220769585,2016,Third Party,Diesel,5,71000,Automatic,2016,2993,15.97,8
hyderabad,Sedan,3,Honda,City,2012,E,12.94084150078094,2012,Third Party,Petrol,5,88471,Manual,2012,1497,16.8,12
hyderabad,Hatchback,1,Hyundai,Grand i10,2018,CRDi,13.18439876832378,2019,Third Party,Diesel,5,88479,Manual,2018,1186,24.0,5
hyderabad,MUV,1,Maruti,XL6,2020,Zeta,13.955272500339431,2020,Third Party,Petrol,6,39000,Manual,2020,1462,19.01,4
hyderabad,Sedan,1,Volkswagen,Vento,2018,1.5 TDI,13.757881445127635,2018,Comprehensive,Diesel,5,50003,Automatic,2018,1498,22.15,6
hyderabad,Hatchback,1,Hyundai,Grand i10,2017,1.2 Kappa,13.124361380067002,2017,Comprehensive,Petrol,5,82163,Manual,2017,1197,18.9,7
hyderabad,Hatchback,1,Maruti,Baleno,2022,Zeta,13.652991628466498,2022,Third Party,Petrol,5,40000,Manual,2022,1197,22.35,2
hyderabad,Hatchback,1,Maruti,Swift,2016,VXI,13.064734264567692,2016,Third Party,Petrol,5,108560,Manual,2016,1197,22.38,8
hyderabad,SUV,1,Mahindra,XUV500,2014,W8,13.664687668229693,2014,Third Party,Diesel,7,70000,Manual,2014,2179,15.1,10
hyderabad,Hatchback,1,Datsun,RediGO,2021,1.0 T,13.058358047428417,2021,Third Party,Petrol,5,28292,Manual,2021,999,21.7,3
hyderabad,Hatchback,1,Maruti,Alto 800,2017,LXI,12.57418196709457,2018,Comprehensive,Petrol,5,117467,Manual,2017,796,24.7,6
hyderabad,Hatchback,1,Maruti,Baleno,2019,Zeta,13.444446876573442,2019,Third Party,Petrol,5,65000,Manual,2019,1197,21.4,5
hyderabad,Hatchback,1,Hyundai,i10,2012,Sportz,12.679196402112153,2013,Third Party,Petrol,5,60541,Manual,2012,1197,20.36,11
hyderabad,SUV,1,Ford,Ecosport,2015,1.0 Ecoboost,13.262125319779487,2015,Third Party,Petrol,5,60000,Manual,2015,999,18.88,9
hyderabad,Sedan,1,Honda,City,2019,i-VTEC,13.698976741708323,2019,Third Party,Petrol,5,76355,Manual,2019,1497,17.4,5
hyderabad,Hatchback,1,Maruti,S-Presso,2021,VXI,13.17115354157376,2021,Third Party,Petrol,5,60000,Automatic,2021,998,21.7,3
hyderabad,SUV,1,Nissan,Terrano,2019,XL D,13.710150042306449,2019,Third Party,Diesel,5,50000,Manual,2019,1461,19.87,5
hyderabad,SUV,1,MG,Hector,2019,Sharp,14.316285845876765,2020,Third Party,Diesel,5,96000,Manual,2019,1956,17.41,4
hyderabad,SUV,1,Mahindra,XUV300,2020,W8,13.928839243271277,2020,Third Party,Diesel,5,63000,Manual,2020,1497,20.0,4
hyderabad,Hatchback,1,Hyundai,Grand i10 Nios,2020,Sportz,13.303016877097589,2020,Third Party,Petrol,5,40000,Manual,2020,1197,20.7,4
hyderabad,SUV,1,Hyundai,Venue,2021,SX Sport,13.835312204867815,2021,Third Party,Petrol,5,30000,Manual,2021,998,18.0,3
hyderabad,Sedan,1,Maruti,Swift Dzire,2014,VXI,13.001325049027272,2015,Comprehensive,Petrol,5,101543,Manual,2014,1197,22.41,9
hyderabad,Hatchback,1,Maruti,Baleno,2016,Alpha,13.37545400508649,2016,Comprehensive,Petrol,5,66424,Manual,2016,1197,21.4,8
hyderabad,SUV,1,Maruti,SX4 S Cross,2020,Zeta,13.527828485512494,2020,Third Party,Petrol,5,120000,Manual,2020,1462,18.55,4
hyderabad,Hatchback,1,Tata,Tiago,2018,1.2 Revotron,13.159659162148026,2018,Third Party,Petrol,5,33433,Manual,2018,1199,23.84,6
hyderabad,Hatchback,1,Hyundai,i20,2016,Asta,13.45166712454693,2016,Third Party,Diesel,5,72169,Manual,2016,1396,22.54,8
hyderabad,Sedan,1,Honda,City,2018,i-VTEC,13.7963277385475,2018,Third Party,Petrol,5,48175,Automatic,2018,1497,18.0,6
hyderabad,Hatchback,1,Maruti,Celerio,2014,VXI,12.959844447906551,2014,Third Party,Petrol,5,73452,Manual,2014,998,23.1,10
hyderabad,SUV,1,MG,Hector,2020,Sharp,14.245343022520732,2020,Third Party,Petrol,5,54807,Automatic,2020,1451,13.96,4
hyderabad,Hatchback,1,Maruti,Alto 800,2017,LXI,12.685407602204794,2017,Comprehensive,Petrol,5,47118,Manual,2017,796,22.05,7
hyderabad,SUV,1,Tata,Nexon,2017,1.2 Revotron,13.458835614025542,2017,Third Party,Petrol,5,100000,Manual,2017,1198,17.0,7
hyderabad,SUV,1,Nissan,Magnite,2021,XV Premium,13.603554196040628,2021,Zero Dep,Petrol,5,41192,Manual,2021,999,18.75,3
hyderabad,SUV,1,Tata,Harrier,2019,XZ,14.394928973195876,2019,Third Party,Diesel,5,70000,Manual,2019,1956,17.0,5
hyderabad,SUV,1,Ford,Endeavour,2016,Titanium,14.790070197962406,2018,Third Party,Diesel,7,105264,Automatic,2016,3198,10.91,6
hyderabad,SUV,1,Honda,CR-V,2012,2.4L 4WD,13.993656743347747,2012,Third Party,Petrol,5,70000,Automatic,2012,2354,11.1,12
hyderabad,SUV,1,Land Rover,Range Rover Evoque,2017,2.0 TD4,15.38412647587812,2018,Third Party,Diesel,5,50380,Automatic,2017,1999,15.68,6
hyderabad,Sedan,2,Tata,Manza,2010,Aura,12.409013489526863,2010,Third Party,Diesel,5,80000,Manual,2010,1248,19.0,14
hyderabad,Hatchback,1,Maruti,Celerio,2016,ZXI,12.959844447906551,2016,Third Party,Petrol,5,51000,Manual,2016,998,23.1,8
hyderabad,Hatchback,1,Renault,KWID,2017,1.0 RXL,12.86099861326992,2018,Third Party,Petrol,5,31846,Manual,2017,999,23.01,6
hyderabad,Hatchback,1,Hyundai,Grand i10,2015,Asta,13.208541073645382,2015,Third Party,Diesel,5,63000,Manual,2015,1120,24.0,9
hyderabad,Hatchback,2,Hyundai,i20,2015,Asta,13.284482226880764,2016,Comprehensive,Diesel,5,114676,Manual,2015,1396,22.54,8
hyderabad,Hatchback,1,Hyundai,i20,2019,Sportz,13.523820464114957,2019,Third Party,Diesel,5,82662,Manual,2019,1396,22.54,5
hyderabad,Hatchback,2,Maruti,Alto K10,2014,VXI,12.542544882151386,2014,Third Party,Petrol,5,50000,Manual,2014,998,23.95,10
hyderabad,MUV,1,Renault,Triber,2019,RXZ,13.358225701126312,2020,Third Party,Petrol,7,66518,Manual,2019,999,20.0,4
hyderabad,Sedan,1,Honda,City,2017,i VTEC,13.609715644984677,2018,Comprehensive,Petrol,5,57927,Manual,2017,1497,17.8,6
hyderabad,Sedan,1,Maruti,Ciaz,2019,Alpha,13.710150042306449,2019,Third Party,Petrol,5,40000,Manual,2019,1462,21.56,5
hyderabad,Hatchback,1,Tata,Tiago,2021,XT,13.312983737012978,2021,Comprehensive,Petrol,5,16115,Manual,2021,1199,19.01,3
hyderabad,Hatchback,2,Hyundai,i10,2009,Asta,12.506177237980513,2009,Not Available,Petrol,5,50829,Manual,2009,1197,20.36,15
hyderabad,Hatchback,1,Hyundai,Grand i10 Nios,2019,Sportz,13.340695371721315,2019,Comprehensive,Petrol,5,25467,Manual,2019,1197,20.7,5
hyderabad,Hatchback,1,Maruti,Alto 800,2020,LXI,12.666657052859415,2020,Third Party,Petrol,5,71071,Manual,2020,796,22.05,4
hyderabad,Sedan,1,Hyundai,Verna,2016,1.6 VTVT,13.58609739363647,2016,Third Party,Petrol,5,55000,Manual,2016,1591,17.01,8
hyderabad,Hatchback,2,Hyundai,i20,2017,Sportz,13.308012724290958,2017,Comprehensive,Petrol,5,55563,Manual,2017,1197,18.6,7
hyderabad,Hatchback,1,Hyundai,Grand i10,2015,Asta,13.262125319779487,2015,Third Party,Petrol,5,54000,Automatic,2015,1197,18.9,9
hyderabad,Hatchback,2,Hyundai,i20,2019,Petrol Spotz,13.422467969854669,2019,Third Party,Petrol,5,70000,Manual,2019,1197,18.6,5
hyderabad,Sedan,1,Volvo,S60,2017,D4,14.508157113232286,2017,Third Party,Diesel,5,54000,Automatic,2017,1969,27.03,7
hyderabad,SUV,1,Ford,Ecosport,2016,1.5 Petrol,13.527828485512494,2016,Third Party,Petrol,5,41000,Automatic,2016,1496,14.7,8
hyderabad,Hatchback,2,Hyundai,i20,2011,Magna,12.765688433465597,2011,Third Party,Petrol,5,70000,Manual,2011,1197,18.5,13
hyderabad,Hatchback,1,Maruti,Baleno,2020,Zeta,13.526494262499355,2020,Third Party,Petrol,5,62500,Manual,2020,1197,21.01,4
hyderabad,Hatchback,1,Hyundai,Santro,2021,Sportz,13.217673557208654,2021,Third Party,Petrol,5,20000,Manual,2021,1086,20.3,3
hyderabad,Hatchback,1,Hyundai,i20,2016,Sportz,13.303016877097589,2016,Comprehensive,Petrol,5,60350,Manual,2016,1197,18.6,8
hyderabad,Hatchback,1,Hyundai,i20,2015,Sportz,13.253391639810731,2015,Comprehensive,Petrol,5,52266,Manual,2015,1197,18.6,9
hyderabad,Sedan,1,Maruti,Ciaz,2018,Alpha,13.704577879937933,2018,Third Party,Diesel,5,58431,Manual,2018,1248,28.09,6
hyderabad,Sedan,1,Honda,City,2017,i VTEC,13.82645049800261,2018,Third Party,Petrol,5,41372,Automatic,2017,1497,18.0,6
hyderabad,Hatchback,2,Maruti,Alto 800,2014,LXI,12.495003937382387,2014,Third Party,Petrol,5,46863,Manual,2014,796,22.05,10
hyderabad,Sedan,1,Nissan,Sunny,2014,XL CVT,13.253391639810731,2014,Third Party,Petrol,5,66500,Automatic,2014,1498,17.97,10
hyderabad,Hatchback,2,Hyundai,i10,2014,Sportz,12.818551923022664,2015,Third Party,Petrol,5,49374,Manual,2014,1086,19.81,9
hyderabad,Sedan,2,Skoda,Rapid,2012,1.6 TDI,12.793859310432293,2012,Third Party,Diesel,5,120000,Manual,2012,1598,20.5,12
hyderabad,Hatchback,1,Tata,Tiago,2021,XT,13.312983737012978,2021,Third Party,Petrol,5,62832,Manual,2021,1199,19.01,3
hyderabad,Hatchback,2,Hyundai,i20,2016,Sportz,13.279367126213993,2017,Third Party,Petrol,5,61155,Manual,2016,1197,18.6,7
hyderabad,Hatchback,1,BMW,1 Series,2014,118d Sport,14.402740957068149,2014,Third Party,Diesel,5,75000,Automatic,2014,1995,20.58,10
hyderabad,Hatchback,2,Maruti,Swift,2021,VXI,13.491164501140902,2021,Third Party,Petrol,5,12045,Manual,2021,1197,22.38,3
hyderabad,Sedan,1,Maruti,Ciaz,2020,Alpha,13.704577879937933,2020,Third Party,Petrol,5,60700,Manual,2020,1462,20.65,4
hyderabad,Sedan,1,Mercedes-Benz,C-Class,2013,C 220,14.115615150414612,2013,Third Party,Diesel,5,85000,Automatic,2013,2143,14.84,11
hyderabad,Sedan,1,Honda,City,2020,CVT,14.093142294562554,2020,Third Party,Petrol,5,44276,Automatic,2020,1497,16.4,4
hyderabad,Sedan,1,Audi,A4,2015,35 TDI,14.508157113232286,2015,Third Party,Diesel,5,99000,Automatic,2015,1968,17.11,9
hyderabad,Sedan,1,Audi,A6,2015,35 TDI,14.73140120981709,2015,Third Party,Diesel,5,78000,Automatic,2015,1968,17.68,9
hyderabad,Sedan,2,Jaguar,XF,2013,2.2 Litre,14.346138809026444,2013,Third Party,Diesel,5,70000,Automatic,2013,2179,16.36,11
hyderabad,Sedan,1,Jaguar,XF,2013,2.2 Litre,14.403297222866392,2013,Third Party,Diesel,5,70000,Automatic,2013,2179,16.36,11
hyderabad,Sedan,1,Jaguar,XF,2013,2.2 Litre,14.375126345899696,2013,Third Party,Diesel,5,70000,Automatic,2013,2179,16.36,11
hyderabad,Hatchback,1,Maruti,Alto 800,2021,VXI,12.969212197910156,2021,Third Party,Petrol,5,22264,Manual,2021,796,22.05,3
hyderabad,Hatchback,1,Maruti,Ignis,2018,1.2 Sigma,12.837344422372032,2019,Third Party,Petrol,5,103763,Manual,2018,1197,20.89,5
hyderabad,SUV,1,Volvo,XC60,2012,D3,13.830399170458024,2012,Third Party,Diesel,5,109000,Automatic,2012,1985,14.7,12
hyderabad,Hatchback,2,Hyundai,i10,2012,Magna,12.65075846679162,2012,Third Party,Petrol,5,49043,Manual,2012,1197,20.36,12
hyderabad,Hatchback,2,Maruti,Celerio,2017,ZXI,13.106233995474446,2017,Comprehensive,Petrol,5,70666,Automatic,2017,998,23.1,7
hyderabad,SUV,1,Land Rover,Range Rover Sport,2011,TDV6,15.123843377614453,2011,Third Party,Diesel,5,128000,Automatic,2011,2993,14.7,13
hyderabad,Sedan,1,Maruti,Swift Dzire,2018,zdi,13.592367006650065,2018,Comprehensive,Diesel,5,65815,Automatic,2018,1248,28.4,6
hyderabad,Hatchback,1,Maruti,Alto,2010,LXI,12.013700752882718,2010,Third Party,Petrol,5,79000,Manual,2010,796,19.7,14
hyderabad,Hatchback,1,Maruti,Baleno,2020,1.2 CVT,13.630385073837584,2020,Comprehensive,Petrol,5,48580,Automatic,2020,1197,21.4,4
hyderabad,Hatchback,1,Hyundai,i20,2018,1.2 Spotz,13.445895102749809,2018,Comprehensive,Petrol,5,44646,Manual,2018,1197,18.6,6
hyderabad,Hatchback,1,Maruti,Wagon R,2008,LXI,12.072541252905651,2011,Comprehensive,Petrol,5,71963,Manual,2008,998,21.79,13
hyderabad,Hatchback,2,Hyundai,Grand i10,2017,1.2 Kappa,13.108264453024828,2017,Comprehensive,Petrol,5,26678,Manual,2017,1197,18.9,7
hyderabad,Sedan,1,Honda,City,2015,i DTEC,13.303016877097589,2015,Third Party,Diesel,5,152000,Manual,2015,1498,26.0,9
hyderabad,SUV,1,Ford,Endeavour,2016,Titanium,14.688893788827151,2016,Third Party,Diesel,7,101000,Automatic,2016,2198,12.62,8
hyderabad,Hatchback,1,Chevrolet,Beat,2012,Diesel LT,12.676076274775909,2012,Third Party,Diesel,5,41000,Manual,2012,936,25.44,12
hyderabad,SUV,1,Toyota,Fortuner,2018,2.8 2WD,14.962913010801817,2018,Third Party,Diesel,7,109000,Manual,2018,2755,14.24,6
hyderabad,Sedan,1,Skoda,Rapid,2017,1.5 TDI,13.623138665316818,2017,Third Party,Diesel,5,83000,Manual,2017,1498,21.13,7
hyderabad,Hatchback,1,Maruti,Ritz,2012,LDi,12.834681304952548,2013,Third Party,Diesel,5,80000,Manual,2012,1248,23.2,11
hyderabad,Hatchback,3,Maruti,Swift,2011,VDI,12.685407602204794,2011,Third Party,Diesel,5,94514,Manual,2011,1248,22.9,13
hyderabad,Sedan,1,Maruti,Swift Dzire,2015,VXI,13.096019402064726,2016,Third Party,Petrol,5,67037,Manual,2015,1197,22.41,8
hyderabad,SUV,1,Mahindra,Scorpio,2004,SLX,12.577636201962656,2004,Third Party,Diesel,8,120000,Manual,2004,2179,10.5,20
hyderabad,Hatchback,2,Toyota,Glanza,2019,V,13.471610805514263,2020,Comprehensive,Petrol,5,35540,Manual,2019,1197,22.35,4
hyderabad,SUV,1,Renault,Captur,2019,1.5 Diesel,13.798364399129303,2019,Comprehensive,Diesel,5,47627,Manual,2019,1461,20.37,5
hyderabad,Sedan,1,Toyota,Corolla Altis,2009,1.8 VL,13.017002861746503,2009,Third Party,Petrol,5,98000,Automatic,2009,1794,14.53,15
hyderabad,Hatchback,1,Hyundai,i20,2018,1.2 Spotz,13.418013619505286,2018,Third Party,Petrol,5,55943,Manual,2018,1197,18.6,6
hyderabad,SUV,1,Hyundai,Creta,2018,CRDi,14.115615150414612,2018,Third Party,Diesel,5,71000,Automatic,2018,1582,17.01,6
hyderabad,Hatchback,1,Maruti,Celerio,2018,ZXI,13.032438669876342,2018,Third Party,Petrol,5,117924,Automatic,2018,998,23.1,6
hyderabad,Hatchback,1,Maruti,Wagon R,2013,VXI,12.647548191161372,2014,Comprehensive,Petrol,5,92195,Manual,2013,998,18.9,10
hyderabad,Sedan,3,Hyundai,Sonata,2003,AT Leather,11.918390573078392,2003,Third Party,Petrol,5,40000,Automatic,2003,2359,11.0,21
hyderabad,Hatchback,1,Maruti,Swift,2018,AMT,13.34230179776959,2018,Comprehensive,Petrol,5,49009,Automatic,2018,1197,22.56,6
hyderabad,SUV,1,Kia,Sonet,2020,HTK Plus,13.901688254205329,2020,Comprehensive,Petrol,5,31650,Automatic,2020,998,18.3,4
hyderabad,MUV,1,Kia,Carens,2022,Prestige Plus,14.28551418721001,2022,Third Party,Petrol,7,20000,Manual,2022,1353,16.2,2
hyderabad,Hatchback,1,Hyundai,i10,2009,Magna,12.206072645530174,2009,Third Party,Petrol,5,70000,Manual,2009,1197,20.36,15
hyderabad,Sedan,1,Hyundai,Verna,2018,CRDi,13.737549016494562,2018,Comprehensive,Diesel,5,39000,Automatic,2018,1582,18.0,6
hyderabad,SUV,1,Mahindra,XUV300,2022,AMT,13.955272500339431,2022,Third Party,Petrol,5,10000,Automatic,2022,1197,16.5,2
hyderabad,SUV,1,Hyundai,Creta,2018,CRDi,13.955272500339431,2018,Comprehensive,Diesel,5,93615,Automatic,2018,1582,17.01,6
hyderabad,MUV,1,Toyota,Innova Crysta,2022,2.7 VX,14.75160391713461,2022,Third Party,Petrol,7,6400,Manual,2022,2694,8.0,2
hyderabad,Sedan,2,Maruti,Ciaz,2022,Delta,13.704577879937933,2022,Comprehensive,Petrol,5,16727,Manual,2022,1462,20.65,2
hyderabad,SUV,3,Hyundai,Creta,2019,1.6 SX,13.824470299335744,2019,Third Party,Petrol,5,63334,Manual,2019,1591,15.8,5
hyderabad,SUV,1,Nissan,Magnite,2021,Turbo XV,13.864300722133706,2022,Comprehensive,Petrol,5,14000,Manual,2021,999,20.0,2
hyderabad,Hatchback,1,Maruti,Ignis,2018,Delta,12.996800154428984,2018,Third Party,Petrol,5,96540,Manual,2018,1197,20.89,6
hyderabad,Sedan,1,Toyota,Yaris,2018,J CVT,13.539757056377766,2018,Third Party,Petrol,5,92585,Automatic,2018,1496,17.8,6
hyderabad,SUV,1,Ford,Ecosport,2014,1.5 Ti,12.959844447906551,2014,Third Party,Petrol,5,53861,Manual,2014,1499,15.8,10
hyderabad,Hatchback,2,Maruti,Wagon R,2012,LXI,12.631340380934516,2012,Third Party,Petrol,5,65761,Manual,2012,998,18.9,12
hyderabad,Sedan,2,Volkswagen,Vento,2015,1.5 TDI,13.304684934198283,2015,Third Party,Diesel,5,67000,Manual,2015,1498,22.27,9
hyderabad,SUV,2,Jeep,Compass,2018,2.0 Limited,14.141210697603576,2018,Third Party,Diesel,5,122100,Manual,2018,1956,17.1,6
hyderabad,Sedan,1,Maruti,Swift Dzire,2017,zdi,13.508985397711012,2018,Comprehensive,Diesel,5,53873,Automatic,2017,1248,28.4,6
hyderabad,SUV,1,Maruti,Vitara Brezza,2019,zdi,13.641157170819495,2019,Third Party,Diesel,5,60000,Manual,2019,1248,24.3,5
hyderabad,Hatchback,2,Maruti,Swift,2013,VDI,12.962194625251508,2013,Third Party,Diesel,5,89197,Manual,2013,1248,22.9,11
hyderabad,Hatchback,1,Datsun,RediGO,2020,A,12.628067055589549,2020,Third Party,Petrol,5,30000,Manual,2020,799,22.7,4
hyderabad,Hatchback,1,Hyundai,i20,2018,1.2 Spotz,13.351886535682578,2018,Third Party,Petrol,5,70000,Manual,2018,1197,18.6,6
hyderabad,Hatchback,1,Maruti,Baleno,2021,Zeta,13.67509840424753,2021,Third Party,Petrol,5,28700,Automatic,2021,1197,19.56,3
hyderabad,Sedan,2,Volkswagen,Virtus,2022,Topline,14.430696197054507,2022,Third Party,Petrol,5,20000,Automatic,2022,999,18.12,2
hyderabad,Hatchback,1,Hyundai,i10,2012,Asta,12.611537753638338,2012,Comprehensive,Petrol,5,91629,Manual,2012,1197,20.36,12
hyderabad,Hatchback,1,Ford,Freestyle,2021,Titanium,13.652991628466498,2021,Third Party,Diesel,5,30000,Manual,2021,1499,23.8,3
hyderabad,Hatchback,1,Maruti,Baleno,2022,Alpha,13.67624734120482,2022,Not Available,Petrol,5,7058,Manual,2022,1197,21.01,2
hyderabad,Sedan,1,Maruti,Swift Dzire,2017,zdi,13.560618308335483,2017,Third Party,Diesel,5,86500,Automatic,2017,1248,28.4,7
hyderabad,Sedan,2,Honda,Amaze,2015,S i-Vtech,12.9384405392434,2015,Third Party,Petrol,5,76438,Manual,2015,1198,18.0,9
hyderabad,SUV,2,Hyundai,Creta,2017,1.6 VTVT,13.840203170554645,2017,Zero Dep,Petrol,5,24489,Manual,2017,1591,13.0,7
hyderabad,Hatchback,1,Maruti,Swift,2022,AMT,13.579788224443204,2022,Third Party,Petrol,5,20000,Automatic,2022,1197,22.56,2
hyderabad,Sedan,1,Hyundai,Verna,2017,CRDi,13.658856747918897,2017,Comprehensive,Diesel,5,110600,Manual,2017,1582,23.9,7
hyderabad,Hatchback,2,Maruti,Baleno,2019,Delta,13.383187995686226,2020,Third Party,Petrol,5,63840,Manual,2019,1197,21.4,4
hyderabad,Hatchback,1,Hyundai,i10,2009,Magna,12.345830240069793,2009,Third Party,Petrol,5,74000,Manual,2009,1197,20.36,15
hyderabad,Hatchback,1,Tata,Tiago,2021,XT,13.303016877097589,2021,Zero Dep,Petrol,5,21314,Manual,2021,1199,19.01,3
hyderabad,Sedan,1,Hyundai,Verna,2017,CRDi,13.710150042306449,2018,Comprehensive,Diesel,5,40007,Automatic,2017,1582,18.0,6
hyderabad,Sedan,2,Maruti,Swift Dzire,2015,VDI,13.340695371721315,2015,Third Party,Diesel,5,89997,Manual,2015,1248,26.59,9
hyderabad,Hatchback,1,Honda,Brio,2014,S MT,12.799399490807907,2014,Comprehensive,Petrol,5,64736,Manual,2014,1198,19.4,10
hyderabad,SUV,1,Audi,Q3,2013,35 TDI,14.074021253115776,2013,Third Party,Diesel,5,105000,Automatic,2013,1968,15.73,11
hyderabad,SUV,1,Maruti,SX4 S Cross,2020,Alpha,13.778846573592682,2021,Comprehensive,Petrol,5,40687,Manual,2020,1462,18.55,3
hyderabad,Sedan,2,Ford,Fiesta,2012,Style,12.88664104388326,2013,Third Party,Petrol,5,33000,Automatic,2012,1499,16.97,11
hyderabad,Hatchback,1,Maruti,Celerio,2016,VXI,13.038979594549872,2017,Third Party,Petrol,5,57000,Automatic,2016,998,23.1,7
hyderabad,MUV,2,Toyota,Innova,2006,2.5 G1,12.89921982609012,2006,Third Party,Diesel,8,120000,Manual,2006,2494,12.8,18
hyderabad,SUV,1,Kia,Seltos,2019,HTX,14.09692301740246,2019,Third Party,Diesel,5,88000,Manual,2019,1493,20.8,5
hyderabad,Hatchback,3,Hyundai,i10,2009,Sportz,12.2783933071098,2009,Third Party,Petrol,5,80000,Manual,2009,1197,20.36,15
hyderabad,SUV,1,Hyundai,Venue,2020,SX Turbo,13.864300722133706,2020,Third Party,Petrol,5,49500,Manual,2020,998,18.0,4
hyderabad,Hatchback,1,Renault,KWID,2020,1.0 RXL,13.049792684569493,2020,Third Party,Petrol,5,15985,Manual,2020,999,21.46,4
hyderabad,Sedan,2,Honda,City,2015,i VTEC,13.260384675301705,2015,Comprehensive,Petrol,5,85871,Manual,2015,1497,17.4,9
hyderabad,Hatchback,1,Hyundai,i10,2012,Sportz,12.594730635321955,2012,Third Party,Petrol,5,73665,Manual,2012,1197,20.36,12
hyderabad,SUV,1,Land Rover,Range Rover,2020,3.0 Petrol,17.073607095985757,2021,Comprehensive,Petrol,5,31614,Automatic,2020,2995,13.33,3
hyderabad,Sedan,1,Tata,Tigor,2021,XZ,13.468785944878707,2021,Comprehensive,Petrol,5,70380,Manual,2021,1199,19.28,3
hyderabad,Hatchback,1,Hyundai,i20,2016,Asta,13.312983737012978,2016,Third Party,Petrol,5,73202,Manual,2016,1197,18.6,8
hyderabad,Sedan,1,Honda,Amaze,2016,S CVT,13.244581010128575,2016,Third Party,Petrol,5,80000,Automatic,2016,1199,18.3,8
hyderabad,Hatchback,1,Maruti,Swift,2017,VDI,13.317930160948304,2018,Comprehensive,Diesel,5,58006,Manual,2017,1248,25.2,6
hyderabad,Hatchback,1,Maruti,Swift,2019,AMT,13.493926933836812,2019,Third Party,Petrol,5,64000,Automatic,2019,1197,21.21,5
hyderabad,Hatchback,2,Honda,Brio,2014,S MT,12.818551923022664,2014,Third Party,Petrol,5,50670,Manual,2014,1198,19.4,10
hyderabad,Hatchback,2,Hyundai,Santro,2020,Sportz,13.13823672656062,2020,Third Party,Petrol,5,41058,Automatic,2020,1086,20.3,4
hyderabad,SUV,1,Renault,Duster,2013,85PS Diesel,12.793859310432293,2013,Third Party,Diesel,5,120000,Manual,2013,1461,20.45,11
hyderabad,Hatchback,2,Maruti,Wagon R Stingray,2014,VXI,12.896716695872,2014,Third Party,Petrol,5,56367,Manual,2014,998,20.51,10
hyderabad,SUV,1,Hyundai,Venue,2019,S Turbo,13.732127862068111,2019,Third Party,Petrol,5,41000,Manual,2019,998,18.27,5
hyderabad,Hatchback,1,Hyundai,i20,2019,Sportz,13.514405465180351,2019,Third Party,Petrol,5,40000,Manual,2019,1197,18.6,5
